HC50,A,AATS0Z,AATS0d,AATS0i,AATS5i,AATS6i,AATSC1Z,AATSC1dv,AATSC1i,AATSC2Z,AATSC2i,AATSC2s,AATSC3Z,AATSC3v,AATSC5Z,AATSC5dv,AATSC5v,AATSC8Z,AATSC8dv,AATSC8v,ABC,ATSC3d,ATSC4d,ATSC4i,ATSC5Z,ATSC5i,ATSC5p,ATSC6d,ATSC6p,ATSC7i,ATSC8d,ATSC8i,BCUTdv-1l,BCUTi-1l,BCUTs-1l,BIC4,C,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,ETA_beta_ns_d,F,G,GATS4s,GATS8d,I,KK,KL,LK,LL,MAXdssC,MAXsNH2,MAXsOH,MAXssCH2,MAXssNH,MAXsssCH,MDEC-22,MDEN-12,MDEN-22,MDEO-11,MINdO,MINsNH2,MINssCH2,NaaN,NaaNH,NssS,NsssN,V,VE1_A,VR1_A,VSA_EState7,nAcid,label
11.0,0.1081081081081081,21.49825783972125,2.726480836236934,169.01128497016578,166.33781501445105,166.32123568139465,-0.2393516523206548,1.0144772157834323,-0.1116579849475221,0.0852080680317194,-0.2531539221123179,0.158428273052225,0.221037997401292,-0.7095047041009915,0.5601817956591384,0.1949628243529186,0.9378192552335662,0.2698591387905087,0.095909083763416,-0.263682916553647,198.3260346106452,46.907343782248205,16.924610593791368,-47.936113136891365,977.5172334251964,-121.76141312767064,2.007828107297178,-40.22658099527732,-1.783599514983782,-36.75366752539741,-52.63751532736829,-131.72148994458558,0.5463540731064382,10.345846416525731,1.1917717953951987,0.7416121845550924,0.054054054054054,68.05692745849908,0.0,27.694948798762496,215.62277562135543,0.0,0.0,0.081081081081081,0.1351351351351351,1.2486405279869364,1.142424023304635,0.054054054054054,0.0277777777777777,0.0833333333333333,0.0,0.0,-0.4442107154574588,5.936011532328051,10.765989969353626,0.3417776375714381,2.721397450428884,-0.3350625479810363,0.0,0.0,0.0,0.0,11.789021408879645,5.341314589567853,-1.1209252810125323,0,0,0,0,0.081081081081081,6.604310377858393,125937456.78030194,2.0048790452958465,1,1
1000.0,0.1,21.953757225433527,2.795761078998073,168.76171171545218,166.56853668328452,166.03944870471017,-0.0564646648367288,0.9901513636408128,-0.0650782494813943,-0.0301392997922135,-0.1846624947474415,0.2632390332218616,-0.2708496306230675,-1.7266494744419176,0.7173820774679497,0.278611212074876,1.829160780503907,0.2699167228751725,0.1589611205987189,-0.2310054016263688,186.28864030359088,27.71511466025151,20.511525424987305,-86.12799743871311,1142.0722673289758,-69.74817744172756,6.307944239122105,-18.402047809445275,3.404416830709596,-62.26317879335448,-35.26870630863411,-65.55388660299899,0.6265851743504395,10.335416965064104,0.6270976942483361,0.7686602591584716,0.0,47.079722327263006,0.0,51.21871869754473,233.40808707546933,6.923737199690624,0.0,0.1666666666666666,0.1,1.2537757309985695,1.1297242382525463,0.1,0.0344827586206896,0.0,0.0,0.0,-0.4391519581719387,6.367434995150799,10.184156103453883,0.5241121193547752,2.779026214287663,-0.3042466169577213,0.0,0.0,0.0,0.0,12.36866387138996,5.558462787485106,-0.9813690997274032,0,0,2,0,0.0666666666666666,8.991135436323985,1829008.9292738752,-0.0247768265198711,1,0
7.0,0.125,21.40816326530612,2.7857142857142856,167.6079615668916,165.8205280029657,164.55565450595756,-0.1663703360131938,1.1301677330116484,-0.1201530360491977,0.21719387755102,-0.2379412541701291,0.1493721473155192,0.2672959183673467,-1.2811394336829858,0.1881157635467978,-0.0312962456161689,0.5182747806630311,0.0158932620667313,0.0090850420121017,-1.2073938100469126,136.4432118432282,17.548104956268173,13.36401499375257,-39.79910049776954,229.1249999999997,-21.853583552396422,6.07906859100034,-58.85339441899215,1.0684754237224503,-71.31263774003071,-21.653061224489825,-56.998709185634965,0.5463540731064369,10.345846416525776,1.19177140559028,0.779979817426139,0.0833333333333333,56.07265434387607,5.563451491696996,37.49476826046345,157.59599148028485,44.179309741689295,0.0,0.125,0.0,1.3220688923362254,1.0800194618119408,0.0833333333333333,0.0434782608695652,0.0,0.0,0.0,-0.4873021219094606,6.319860983585004,11.214818251644148,0.4444262869006419,2.828620192453996,-0.0527236926364327,0.0,4.305817948476169,11.724937988277077,0.0,11.88423681842085,5.720915183979734,-1.020340428528622,0,0,0,2,0.1666666666666666,5.103064648742102,19005012.394065022,2.675562296332446,1,1
40.8,0.0,24.90036900369004,2.808118081180812,169.44629332460335,166.36072550465616,166.37597987623866,-0.6802721091840829,0.94316304813797,-0.1116787390068071,-0.2940527690495052,-0.1484630975138121,0.3166977607936357,-0.296717585979004,-2.1810252903284275,0.6752737478934335,0.1189288179547562,1.1105639583780338,0.2482598500034122,0.2901351256671171,-0.8176105238348493,98.68145673332694,14.255116351901506,8.305238218433827,-39.33910091191856,535.4920820794928,-30.451818894777123,2.4897571401007843,0.922713470677121,8.917305527591044,-28.778965383320863,-8.743712640078439,3.856018148472298,0.5463540731057479,10.345846417873044,1.1917387618666555,0.7814801646983712,0.25,17.547724606320003,0.0,24.26546827384644,71.87425854045178,0.0,0.5,0.0625,0.125,1.2699563103799665,1.077624718946676,0.0,0.0,0.0,0.0,0.0,-0.2646826251191752,5.911596254643531,10.215036921383948,0.3747330694915751,2.6725910079931445,-0.1285663390647662,0.0,12.658405276262686,13.470205749763734,9.355468719385764,11.988568415672276,5.267293848182594,-0.6856163312935379,0,0,0,0,0.0625,8.56224896718863,56642.978641912974,-0.8166344390716953,1,1
87.4,0.0,20.76315789473684,2.706140350877193,168.44659014686502,166.11392958898864,166.06784830403143,0.0322440349538994,1.041628267634932,-0.0737274270076479,-0.1223871081211798,-0.2240748539314377,0.1687345126376936,0.1556960379744429,-0.9937738988785544,0.7663055537660965,0.2280260851480441,1.8988110027795813,-0.0450558934866555,-0.0479253639413941,-1.716292209571917,77.2820599785058,28.077543090181585,17.17892043705755,-21.63786181798179,527.2182209910744,-42.87039444331353,1.3098696975249502,-8.467836257309951,3.467436434675376,13.089431438733094,-33.9633348722684,-65.33435889490782,0.6269389267610457,10.335976296160608,0.627708503473827,0.7867666227205504,0.0,87.8871405114515,10.902924932081056,24.286048595768733,20.044317970994324,72.06366065550158,0.0,0.0,0.0833333333333333,1.2684769457679488,1.2282650770391033,0.0833333333333333,0.0,0.0909090909090909,0.1818181818181818,0.0909090909090909,-0.5831511668991063,5.911672197835206,9.933421093960972,0.5609095077648482,2.8445087345486346,-0.135910064043393,0.0,4.446020386464727,8.657064733755023,5.979953125693642,12.1821347263339,5.617261244350581,-0.3851287732883139,1,2,1,0,0.0,4.555148952781828,536115.2529865499,10.965545141657016,1,1
220.0,0.064516129032258,22.69306930693069,2.8356435643564355,169.0866721927187,166.56559842035998,166.03995615467687,-0.3056922240910448,1.034243091140363,-0.0936353366212275,0.2265461273604522,-0.2292934315848167,0.2945738860592663,-0.1964857177430748,-1.5342048137674316,0.6671683547786276,0.276691066629641,1.3906529593104475,0.2303381786569006,0.1718589323084988,-0.9115511455745242,183.9952316337321,37.06685619056954,21.19988236447408,-56.24402155340341,1034.1109499068727,-48.03072130150472,5.943480899164835,-19.71061660621507,6.397350871992494,-64.4695181155323,-46.71659641211646,-97.51723473780804,0.5463540731057697,10.34584641788613,1.1917556264322702,0.8021226031709381,0.064516129032258,27.593279407172048,13.847474399381248,53.67515733506696,141.30688319036807,0.0,0.0,0.064516129032258,0.0967741935483871,1.1779893404773645,1.1283872739016865,0.0967741935483871,0.0,0.0,0.0,0.0,-0.4136592881698437,5.922575091311766,10.480360657080688,0.2185664505851565,2.6832437671579625,-0.2777010368939152,0.0,0.0,0.0,0.0,11.779102628105008,5.336030499472714,-1.2106836565064405,0,1,0,0,0.032258064516129,4.711414695906615,51225459709402.07,-9.210881721993209,3,0
186.9,0.1153846153846153,20.8643216080402,2.7035175879396984,169.7023809468801,166.82559297899346,166.7944252697025,-0.1830559579920539,1.167247195052768,-0.1426270724102658,0.5449602543997057,-0.2680548548574026,0.2753554203176686,-0.0638175012560222,-2.327438411935994,0.4518181212486761,0.1567357441892495,0.3349637353347477,0.152179056469515,0.1485892599797347,-2.5021381994856866,135.95809001272173,45.16431403247394,14.049544203429194,-7.145947915782699,544.8926542259034,-63.10566217779267,-0.4289412316611449,-32.29064922602965,3.312787527832276,-35.204353274771286,-48.86838716194038,-189.8672585433723,0.987131671053888,11.060132408740891,1.1940122222077298,0.7457688714800232,0.0,12.84164324585202,0.0,48.46616039783436,110.77979519504994,0.0,0.0,0.0,0.1153846153846153,1.1522466740155886,1.120566466817463,0.0384615384615384,0.0,0.04,0.04,0.04,-0.6511612471716688,5.808788869795652,10.781104570540975,0.3632415058777076,2.637303268601638,-0.3345428440354712,0.0,7.35342855473779,0.0,0.0,11.836927026801558,5.362938086220112,-1.1596970131392532,0,0,0,0,0.1153846153846153,6.252711758202524,5560883.036167023,-3.462232328790218,3,0
4.29,0.0,26.715,3.035,167.72340232575104,165.2608137236423,164.85462779083022,-0.6501000000000009,1.0195498084291192,-0.1559200519222207,-0.2856555555555559,-0.2733977282606802,0.2316563085848194,-0.2917506717850289,-1.7141475355477782,0.2513681555004134,0.0868902214869959,-1.004905507288862,0.0394403726708074,0.2260852311939268,-1.4371702610839914,156.99599977082127,0.4120500000000229,-13.107974999999984,-61.33902573810343,303.9040999999998,-38.73585570930288,0.7934928996789918,-33.565874999999984,3.3843345840342414,-120.02851821745868,9.600250000000004,-93.66311473149436,0.5463540731057469,10.345846417877455,1.191744608837832,0.8340571687078328,0.2068965517241379,28.45064953840106,30.571031060772828,61.34243011261445,56.31204387861251,13.847474399381248,0.5,0.0344827586206896,0.1379310344827586,1.2420399469788022,0.995160469119142,0.0,0.0,0.0,0.0,0.0,-0.4724836966747088,5.649341732749616,11.27545150846199,0.4073969522847565,2.653197982523272,-0.0562506694950386,0.0,5.368419700983524,0.0,0.0,11.675973452057942,5.177615411520917,-1.227144573088326,0,1,0,3,0.0689655172413793,5.493518689484459,89909100710.38463,-8.934311234357438,2,1
500.0,0.0714285714285714,20.4,2.725,168.9854553362349,166.81044770382078,166.3440520105839,-0.1205252996772699,1.078056996311664,-0.1068237096277868,0.3695747716894977,-0.2346740943108471,0.2039982876712328,-0.0315178571428571,-2.362159033336429,0.5785998106938649,0.1623735705455105,1.1739160309040235,0.1498980255713962,0.0213508429508938,-0.9505713380402124,82.5377184339971,23.24374999999999,8.02249999999999,-16.508386231329116,416.0132638888889,-24.239967873492297,0.763033636541724,-16.478750000000012,0.5252138554845204,-8.853930884448303,-38.461250000000014,-49.726285704218014,0.9871316710688032,10.954427989795285,1.1940121794802965,0.8290655008457922,0.0,49.78230922410152,0.0,20.17479447414579,105.76605091082736,0.0,0.0,0.0714285714285714,0.0714285714285714,1.2096677907425395,1.1841396946323162,0.0714285714285714,0.0769230769230769,0.0,0.0,0.0,-0.6538536095613814,6.19696217610119,10.882040403491224,0.4535145299782972,2.713253006185256,-0.0917436731639744,0.0,4.84415573728138,8.328330255718956,9.478542877651885,12.098014191100637,5.603227013341214,-0.826162546585623,1,1,0,0,0.0714285714285714,7.623070608645245,3713.070577563485,3.31508829698611,1,0
16.0,0.125,19.709923664122137,2.614503816793893,169.56338254952715,167.15427652408417,167.27169500305115,-0.1706145159846307,1.093899537421235,-0.1297634972020046,0.4304061292581779,-0.2553925812549115,0.1732485958164823,0.1124854373246348,-2.4759852467819905,0.5113437490080034,0.1097213675628926,0.7758808244238329,-0.0035104363323089,0.0636899252970643,-2.4445493367753226,85.16554766174278,29.822839578113182,10.11145912242878,-11.109152467330558,399.87081172425866,-49.261412748365096,-0.8227469126857316,-21.312510925936696,0.3971303776500653,-17.678965410697554,-34.47892022609404,-98.31897013067528,0.9871316710538884,11.06003591256228,1.1954110438033023,0.729563489523124,0.0,44.94575136048208,6.923737199690624,13.847474399381248,69.23737199690622,27.694948798762496,0.0,0.0,0.0625,1.1965742287077128,1.1377752271349724,0.0625,0.0,0.2,0.0,0.1333333333333333,-0.5267899234979592,6.124551782172638,10.82276299402761,0.6198842339289552,2.690884825982948,-0.0411059975005685,14.901506908307804,3.327369911323008,8.444003030074214,12.164636311767357,12.002066034388102,5.663250532530923,-1.0770194392983874,0,0,0,0,0.0,8.320234530247001,3761.8974376467313,1.6213071404470825,1,1
101.0,0.1176470588235294,20.448275862068964,2.720689655172414,169.00750980739173,167.4855220909336,166.151670302846,-0.1446321062717842,1.1145218219187598,-0.0852379636067198,0.3866463339536153,-0.2476257647025095,0.2262880582134631,0.2887688494016714,-0.1635720403573157,0.5588231308267568,0.1812577880855863,1.9864689563968927,0.2209372502077873,0.0829889166822424,0.0363509537472784,98.8462629988721,14.278513674197397,11.086206896551744,-42.4491305487323,507.970225921522,-14.509822123767176,6.131701873476853,-18.72613555291318,0.6974461308216691,-31.835574008973097,-16.717431629013063,-40.12108389968985,0.987136150644624,10.937032749177554,1.194016527149511,0.8110682480785045,0.0,61.412127784260136,0.0,13.847474399381248,106.62342104205636,6.923737199690624,0.0,0.0,0.0588235294117647,1.2045628447226309,1.1231699376715154,0.2352941176470588,0.0625,0.0,0.0625,0.0,-0.7511776875865415,6.18459537674987,10.583631028829046,0.5050312552741683,2.7386744163949763,-0.2644498287986523,0.0,5.542617975377613,9.924507558056913,13.58000125809821,11.975368139363718,5.55094437276346,-1.0561263786839916,0,1,0,0,0.0588235294117647,4.713766069254262,52058464.88393108,3.440612990652301,2,0
173.0,0.1379310344827586,20.49048625792812,2.6553911205073994,169.58140724738655,167.18868262397922,166.31869702413871,-0.0889781834272711,1.1184135966081978,-0.1236154186173941,0.2220194434936667,-0.2707564413097431,0.2030710646139494,0.2619697986336557,-0.4879480779891604,0.4094420999273325,0.0936300324985224,1.139228813066171,0.2010667986151066,0.0898048209397902,-0.494146656160442,156.69794261789806,36.90082644628099,22.057851239669407,-48.9063310217653,600.6515605933969,-47.859191085237775,6.729609822858823,-49.63636363636365,3.1541623692853222,-52.14079639793027,-41.669421487603294,-95.31062984124716,0.6269162431436958,10.3359407868793,0.6276684044217484,0.7417706936649555,0.0,69.9610698360069,11.823646930541102,39.45683374815361,123.95930157825195,6.923737199690624,0.0,0.0,0.0689655172413793,1.2394897319311056,1.1265237837996291,0.1034482758620689,0.0714285714285714,0.0357142857142857,0.0714285714285714,0.0,-0.6034904992321188,6.212097855818843,11.294330455813451,0.5536960092757388,2.72611036715764,-0.2566979885826528,0.0,0.0,0.0,0.0,11.980660689651662,5.73890141662668,-1.02706741511833,0,0,1,1,0.1034482758620689,5.166679619401711,216069249110.23352,2.519022533464128,2,0
136.3,0.1379310344827586,20.42767295597484,2.631027253668763,169.7651963247308,167.28907436194177,166.41862961606265,-0.1207777891162523,1.093087520319744,-0.1083325721389937,0.1966499014568317,-0.2762063681254169,0.2020294929355746,0.2766809330632901,-0.4096041721472863,0.5360064439099671,0.1568297471684693,1.5165777588202072,0.2161489250176049,0.0952375154657367,-0.5352438761506645,156.77882284693783,41.749719815935535,24.86167038047894,-37.90541532341015,790.0734983232915,-50.465986543737166,7.674074937587997,-50.4622971137745,2.997497992662792,-38.02822879443719,-45.97431975704197,-105.2230464366398,0.6269161114419288,10.335940683450534,0.6276682967770173,0.7252203637158084,0.0,69.9610698360069,6.923737199690624,39.45683374815361,123.95930157825195,6.923737199690624,0.0,0.0,0.0689655172413793,1.220169231472029,1.1392970656702617,0.1034482758620689,0.0714285714285714,0.0357142857142857,0.0714285714285714,0.0,-0.6048512620559616,6.216920407959385,11.31740505704462,0.5523402952863283,2.713202528137256,-0.2585751271574559,0.0,0.0,0.0,0.0,11.980268701629972,5.677076654458077,-1.266741959750895,0,0,1,0,0.1034482758620689,9.02038539706996,425449.7815601766,2.473461758468142,2,0
150.0,0.0,20.895238095238096,2.833333333333333,167.4640500568245,165.82396755228004,166.3370996154594,-0.0371082017712742,1.1577705044281863,-0.1070902580471812,0.5752133580705012,-0.1989151703345496,0.270405586477015,-0.5405474276825067,-5.494526996713504,0.3802113940038558,0.1239061357442001,-0.8409973263438272,0.1012590799031477,0.2385126253891387,-2.205850482215184,75.65692065091258,22.75,1.0,-21.24433519890447,233.4497959183675,-37.21048952763653,-4.431690897854108,-10.25,3.410110324389624,-44.94245208134197,-20.0,-43.685790363096686,0.9871316710538908,10.954418591669205,1.2035594376154235,0.774715587899428,0.0,11.984273114623004,5.563451491696996,4.899909730850478,99.56920733921427,44.179309741689295,0.0,0.1538461538461538,0.1538461538461538,1.187251608559671,1.0627118644067797,0.0,0.0,0.0,0.0,0.1666666666666666,-0.4875959579506588,6.302193119747527,9.681756546753157,0.4438414817402185,2.8211127823302244,-0.0451996850814122,22.546905034116577,2.6275891682852306,5.475544652485708,8.769423558179893,11.876357997446288,5.464027062382809,-0.8155025616944824,0,0,0,1,0.0769230769230769,4.99192374772294,1417100.6654272894,-0.3803810592718986,1,0
500.0,0.0714285714285714,20.4,2.725,168.9854553362349,166.80746876655354,166.3606568284714,-0.1205252996772701,1.078056996311664,-0.1068237096277867,0.3695747716894977,-0.2346740943108471,0.2039982876712329,-0.0315178571428571,-2.362159033336427,0.5716457077731416,0.1643786702209858,1.1924533532699182,0.0938717386414754,0.0393592555105712,-1.6532694766561549,82.53771843399714,23.24374999999999,9.02249999999999,-16.50838623132912,411.0132638888888,-26.381823768642292,1.0619893225417236,-20.85375000000001,0.5512437705539877,-12.375683925887252,-30.98250000000001,-73.04458313221426,0.987131671068792,10.954427989779774,1.1940145944377003,0.8284192590059897,0.0,62.747887252940096,0.0,20.17479447414579,105.76605091082736,0.0,0.0,0.0714285714285714,0.0714285714285714,1.2093213677667174,1.1558497188100207,0.0714285714285714,0.0769230769230769,0.0,0.0,0.0,-0.6529301213596896,6.196550210019597,10.878102868383706,0.5235938105839034,2.709331726208124,-0.1803416856830879,0.0,4.46510085724378,8.328330255718956,9.478542877651885,12.119053456824112,5.590770734889642,-0.8158401794902432,1,1,0,0,0.0714285714285714,7.543824557003662,4420.01959501964,3.677697122814333,1,0
55.0,0.054054054054054,22.530249110320284,2.774021352313168,168.8583530868626,166.41321572006837,166.19871057668584,-0.2164482223516217,1.0761537627586473,-0.1311730065409288,0.0683244466756356,-0.2733689968858526,0.2228888298161618,-0.0265152972596723,-1.5184279356083143,0.6886954259971855,0.2579653576615041,1.1517194542313716,0.1286894699735146,0.0632019857158492,-1.469950356159034,198.98237340909216,52.09259001279115,20.007712668279275,-52.6412898834034,1177.6691784551872,-97.5037861616056,2.399771731006349,-34.596148731652306,2.8104060332818843,-26.52909873844388,-65.67894910145515,-187.2136319165628,0.546354073106441,10.335866181597028,0.6276520864166951,0.7865373656509121,0.054054054054054,23.30057821306679,20.771211599071872,51.98099739453123,156.92802346410568,13.847474399381248,0.0,0.054054054054054,0.1621621621621621,1.1932766480649497,1.1412187011009471,0.054054054054054,0.0,0.0,0.0277777777777777,0.0277777777777777,-0.6241418135142769,5.935964904837436,11.234878511001824,0.3491239250852245,2.7147585678305477,-0.0940187226080802,0.0,0.0,0.0,0.0,11.42904342815518,5.498727303680441,-1.2449472347368236,1,1,1,0,0.054054054054054,6.902100366138594,5551632.187773223,-3.262019963166228,3,1
105.0,0.0714285714285714,21.53363228699552,2.7623318385650224,167.99338516616132,166.14845636532317,167.08342256455464,0.04563663628294,1.226438157911116,-0.1295467098182971,0.3237986962507522,-0.2306127364277409,0.2898366382905993,-0.5588799195419238,-5.212400056852016,0.507755969767816,0.1331183438884599,-0.5457298303758032,-0.0004684684031921,0.1270284638674722,-3.2097953302671423,77.99702059395456,24.6338554967926,3.937420820849,-26.552982828553866,330.54913631884824,-58.69100935263751,-4.828660972721613,-12.848378209897644,5.06543312245658,-45.07451084254396,-29.004987029700985,-85.98023603421305,0.626936228492629,10.335976427119055,0.6277093660713363,0.7412034805759694,0.0,6.4208216229260096,5.563451491696996,23.585531879932216,61.64566678103638,58.02678414107054,0.0,0.0714285714285714,0.1428571428571428,1.2143287299412362,1.1015021527301692,0.0,0.0,0.0,0.0,0.1538461538461538,-0.5503336710160112,6.167536932108494,9.731046547195396,0.3651125807668454,2.745272205879297,-0.0302960632679665,16.14583757908139,2.2472815544908182,5.764382837958744,9.103472144711755,11.41057983657339,5.196511733314475,-0.7681989444573212,0,0,1,1,0.0,5.199388386722007,65078.66440074924,1.5305143183873977,1,0
200.0,0.0,21.72248803827751,2.827751196172249,168.3397303573959,166.49989754287347,165.95041036073584,0.0897447748319398,1.1381634320713876,-0.1468017573497603,0.0168952176003296,-0.1736589058281228,0.2195771984821296,-0.0849873144468519,-1.6273637199474762,0.5141059020259667,0.1224487018902928,1.1249851348872104,-0.0703881089834424,0.0040088476120396,-1.8282792503533736,74.48214242446102,10.544767747991116,7.692017124150091,-45.76701197206346,329.54188319864465,-20.78284237393788,1.4552381693435328,-5.299077402074123,5.719116540687903,-32.225389146183296,-26.86666971909984,-39.94244896362304,0.626940180470442,10.33597860053439,0.6277112374161872,0.8729559548545667,0.0,43.5508897162253,16.466376423778055,29.18595832661921,33.89179237037557,58.21618625612034,0.0,0.0,0.1666666666666666,1.279833063166404,1.1487208894112255,0.1666666666666666,0.0,0.0,0.0,0.0,-0.2979499863089629,5.877387256511308,9.925444765535518,0.510637257733687,2.8806060178792783,-0.1899334864123569,0.0,3.393410538614188,8.005998853117713,5.979953125693642,12.183585192173442,5.334942988106366,-0.6878593244373774,1,2,1,1,0.0,5.32097509992629,2109235.1461864747,9.315068770978248,1,0
590.0,0.0,26.74829931972789,2.942176870748299,167.18743447129495,164.9947019349612,164.62440683901605,-0.818332903174509,0.9372859666524592,-0.0607059531942169,-0.6631653959212557,-0.2044151902561762,0.2403605249701816,-0.0765198748684324,-1.1949925124391148,0.8914577902504346,0.2512652945034165,1.7308060708890094,0.2711691869226807,0.2258454001022951,0.2101032593472668,112.18383258549387,4.439920866305701,6.348396501457721,-53.60940654284489,782.6999398398816,-39.27289650217214,5.433668837896259,-3.84964598084132,5.979402588630366,-8.694697449371498,-19.4372136609746,5.140276213866228,0.5463540731057436,10.345846417867664,1.1917031606974204,0.8097085165901261,0.3333333333333333,41.64020561855258,10.902924932081056,48.53093654769288,64.22362771268361,24.26546827384644,1.0,0.0555555555555555,0.1111111111111111,1.3000824915459663,1.1005617339282852,0.0555555555555555,0.0,0.0,0.0,0.0,-0.3815758483859335,6.265124132946978,10.2574340312142,0.6078531670399068,2.7436453899748585,-0.7215154847150902,0.0,8.192509258502191,13.428926520711352,11.660708290011907,11.300650348366371,5.361600089819057,-0.8697049102101264,0,1,0,0,0.0555555555555555,4.438698210737764,504131479.376525,2.1149344760548114,1,0
715.3,0.3846153846153846,19.72897196261682,2.6401869158878504,169.1177189615987,165.9276167129757,166.947806613466,-0.1362564416106208,1.0762512009782514,-0.0863712899535447,0.3339768335455873,-0.2697273255159284,0.1918019261868075,0.1692640479742816,-1.3549151307412175,0.5032673522572746,0.1719974414877187,0.2552213356672368,-0.125673240438648,0.0615594540013962,-3.401192849574368,70.90777107960723,21.909271552100613,5.904467639095107,-0.6951434673336788,311.52249104725297,-71.15107272960957,-1.966704885096103,-13.66804961131978,-3.649726777803773,35.66543052668913,-29.467377063499008,-104.04761912714608,0.9871316710538892,10.954426128759062,1.228077788815192,0.7111469743745618,0.0,57.911329389320656,5.563451491696996,34.61868599845312,13.847474399381248,58.02678414107054,0.0,0.0769230769230769,0.0,1.3520682290086918,1.1851708653914588,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,-0.5735105164218177,6.158487886847819,9.223446387571975,0.5197702220481087,2.7669731300368525,-0.1554168113875207,0.0,4.061120910891004,6.392742925793904,6.58738220802367,11.312493722846984,5.693631546799365,0.0554294933511101,0,0,0,0,0.0,7.5366045382242515,2784.2417491870897,4.351204184235989,1,0
200.0,0.0769230769230769,20.5662100456621,2.6301369863013697,168.47316561837889,166.11728093414374,166.59054670905067,-0.0013761180959529,1.0753297239192037,-0.0842869982517318,0.0203301092361984,-0.2386400947408209,0.2064009681768673,-0.0824322515540379,-2.964268478658639,0.6204236254456745,0.1633830561694805,0.76442621725993,-0.0043341803052818,0.0750991029811322,-2.289256748266939,72.36242475650025,27.355976731094025,11.252204916494655,-8.85591566388351,397.0711202852317,-53.27145363914553,-1.405219050150204,-17.151998498780266,3.757091219480505,-9.70305236176253,-24.61625070369676,-85.6061168087701,0.6269377235938146,10.335978189622764,0.6277108907190723,0.7684748701775634,0.0,62.80681286483842,0.0,18.685622149081738,50.4350789252007,55.38989759752498,0.0,0.0769230769230769,0.1538461538461538,1.2302269460565085,1.1496194935943138,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,-0.5160266272835663,6.146881145189151,9.102638163244,0.519820293581086,2.8147077198683053,0.1147798850879233,0.0,3.258874915757781,6.392742925793904,6.58738220802367,11.162850729721482,5.801341002880103,-0.6895240310488653,0,0,1,0,0.0769230769230769,7.182935411557764,7078.143457533918,5.5001606391950535,1,0
128.0,0.125,20.48201438848921,2.7805755395683454,168.52405904479176,165.87740164767678,165.84239195254327,-0.1113666633451219,1.01643998813085,-0.057556865056793,0.2356469796655269,-0.2332916119099576,0.1409053953057049,0.2476653121783883,-0.6532645950603102,0.4299369622790111,0.1742032360070165,0.5414284043114932,-0.0709055912097341,0.0287556719468425,-1.662086711395905,97.14432015179533,24.78804150923864,13.984990424926242,3.0144903451453007,356.84767869157923,-54.92128457658297,-0.2750188948062122,-24.32648413643187,-0.7797232123465057,6.9915984292735285,-19.384775632731237,-75.95095411846108,0.9871316710538895,10.9370326763984,1.2027639192052182,0.7877034344676183,0.0,90.84408223687676,0.0,20.771211599071872,102.46704688906276,13.847474399381248,0.0,0.0,0.0625,1.2487200260300115,1.1285449039473014,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,-0.7357915801679915,5.919121297977302,11.415435402607804,0.5247105716100778,2.752844154191308,-0.151084664333895,0.0,5.702224413038748,10.599678024714926,10.552370055092696,12.176400942677107,5.616218546568134,-0.8345905234105344,0,2,0,0,0.125,5.250154758628396,276892.75923430384,4.810320774924025,1,0
39.4,0.0,25.27536231884058,2.898550724637681,168.76898435580895,165.90485016757145,166.0165329740303,-0.6582470024143303,0.8927845952220368,-0.0825322841577771,-0.3908942286663335,-0.1360320521298324,0.2948361959498102,-0.3087517726798906,-1.8007933075712756,0.7148770488615056,0.2040345621772389,1.0289549292729705,0.2386119362678906,0.2334700778333068,-0.7910667139806882,104.03865115429733,8.179531611006098,7.150336063852137,-42.23876507790352,579.0504095778196,-37.88158141394547,1.8106093322751895,-2.1497059441293698,7.546600704468337,-32.96683471398294,-12.429426591052296,-1.1469381606459843,0.5463540731057518,10.345846417873062,1.191738949372558,0.7989143686857786,0.25,23.111176098016998,10.902924932081056,24.26546827384644,88.48909598653006,0.0,0.5,0.0625,0.125,1.2866223741032805,1.07795673752224,0.0,0.0,0.0,0.0,0.0,-0.265387835104075,5.916024771183306,10.230977733213429,0.3735840548469955,2.680577636637238,-0.3216230771428432,0.0,12.83080170205833,14.134616888036152,9.355468719385764,12.505193825095304,5.27097552659157,-0.6872160217398924,0,1,0,0,0.0625,4.159431475527601,753297222.732558,0.5520324055265649,1,1
